"id_product";"reference";"name";"description";"price";"link_rewrite";"link_rewrite";"id_image"
"1297";"2014/161A";"Gravure ""La course au premier tournant""; par Carl Vernet";"<p>Gravure ""La course au premier tournant""; par Carl Vernet</p>";"49.586777";"tableaux";"gravure-la-course-au-premier-tournant-par-carl-vernet";"1666"
"1298";"2006/93B";"Guéridon Napoléon III avec nacre";"<p>Guéridon Napoléon III avec nacre</p>";"247.933884";"mobilier";"gueridon-napoleon-iii-avec-nacre";"1667"
"1299";"2012/308D";"Cadre oval en bois doré";"<p>Cadre oval en bois doré</p>";"33.057851";"sculptures";"cadre-oval-en-bois-dore";"1668"
"1300";"2015/176D";"Petite étagère peinte; fin 19è siècle";"<p>Petite étagère peinte; fin 19è siècle</p>";"99.173554";"mobilier";"petite-etagere-peinte-fin-19e-siecle";"1669"
"1301";"2016/310A";"Selette en marqueterie";"<p>Selette en marqueterie</p>";"206.611570";"divers";"selette-en-marqueterie";"1670"
"1302";"2010/288K";"Statue de femme en verre";"<p>Statue de femme en verre</p>";"66.115702";"argenterie-et-verrerie";"statue-de-femme-en-verre";"1671"
"1303";"2015/182A";"Gravure ""The full erg.""";"<p>Gravure ""The full erg.""</p>";"99.173554";"tableaux";"gravure-the-full-erg";"1672"
"1304";"2019/02F";"Bois sculpté en provenance d'église";"<p>Bois sculpté en provenance d'église</p>";"123.966942";"divers";"bois-sculpte-en-provenance-d-eglise";"1673"
"1305";"2016/04C2";"Tasse en Copenhague";"<p>Tasse en Copenhague</p>";"12.396694";"divers";"tasse-en-copenhague";"1674"
"1306";"2012/275H";"Lampe à pétrole; fin 19è siècle";"<p>Lampe à pétrole; fin 19è siècle</p>";"99.173554";"luminaires";"lampe-a-petrole-fin-19e-siecle";"1675"
"1307";"2016/85i";"Grande serrure";"<p>Grande serrure</p>";"61.983471";"divers";"grande-serrure";"1676"
"1308";"2015/183H";"Trois éléments en bronze";"<p>Trois éléments en bronze</p>";"82.644628";"sculptures";"trois-elements-en-bronze";"1677"
"1309";"2010/123B";"Paire de gravures anglaises ""Sanguines""";"<p>Paire de gravures anglaises ""Sanguines""</p>";"165.289256";"tableaux";"paire-de-gravures-anglaises-sanguines";"1678"
"1310";"2015/235";"Quatre cornes de phacochère";"<p>Quatre cornes de phacochère</p>";"99.173554";"divers";"quatre-cornes-de-phacochere";"1679"
"1311";"2016/308F";"Gravure ""La serrure""";"<p>Gravure ""La serrure""</p>";"41.322314";"tableaux";"gravure-la-serrure";"1680"
"1312";"2016/284J";"Ensemble de quatre boules en bois ""HT""";"<p>Ensemble de quatre boules en bois ""HT""</p>";"99.173554";"sculptures";"ensemble-de-quatre-boules-en-bois-ht";"1681"
"1313";"2016/207B";"Taque de cheminé en fonte ""Armes de France""";"<p>Taque de cheminé en fonte ""Armes de France""</p>";"123.966942";"divers";"taque-de-chemine-en-fonte-armes-de-france";"1682"
"1314";"2011/10N";"Bénitier cloisonné";"<p>Bénitier cloisonné</p>";"66.115702";"divers";"benitier-cloisonne";"1683"
"1315";"2012/269R";"Petit vase blanc en opaline";"<p>Petit vase blanc en opaline</p>";"16.528926";"divers";"petit-vase-blanc-en-opaline";"1684"
"1316";"2016/85B";"Paire de chenets en fonte de fer; 19è siècle";"<p>Paire de chenets en fonte de fer; 19è siècle</p>";"123.966942";"divers";"paire-de-chenets-en-fonte-de-fer-19e-siecle";"1685"
"1317";"2009/13J";"Cruche lapin";"<p>Cruche lapin</p>";"49.586777";"divers";"rabbit-jug-chope-lapin";"1686"
"1318";"2010/208E";"Petit vase soliflore";"<p>Petit vase soliflore</p>";"16.528926";"divers";"petit-vase-soliflore";"1687"
"1319";"2012/184C";"Cendrier en Val Saint-Lambert (maure)";"<p>Cendrier en Val Saint-Lambert (maure)</p>";"49.586777";"divers";"cendrier-en-val-saint-lambert-maure";"1688"
"1320";"2016/04C5";"Paire de petites assiettes carrées en Copenhague";"<p>Paire de petites assiettes carrées en Copenhague</p>";"20.661157";"porcelaine-et-faience";"paire-de-petites-assiettes-carrees-en-copenhague";"1689"
"1321";"2012/297C";"Fauteuil de poupée";"<p>Fauteuil de poupée</p>";"33.057851";"fauteuils";"fauteuil-de-poupee";"1690"
"1322";"2011/113B";"Paire d'aquarelle signée ""Franz Meerts"" (Gand 1836 - Bruxelles 1896)";"<p>Paire d'aquarelle signée ""Franz Meerts"" (Gand 1836 - Bruxelles 1896)</p>";"165.289256";"tableaux";"paire-d-aquarelle-signee-franz-meerts-gand-1836-bruxelles-1896";"1691"
"1323";"2013/08E";"Balerine en porcelaine; USA; by W. Goebel; circa 1940";"<p>Balerine en porcelaine; USA; by W. Goebel; circa 1940</p>";"24.793388";"porcelaine-et-faience";"balerine-en-porcelaine-usa-by-w-goebel-circa-1940";"1692"
"1324";"2012/109C";"Vierge en cire sous globe en verre";"<p>Vierge en cire sous globe en verre</p>";"82.644628";"argenterie-et-verrerie";"vierge-en-cire-sous-globe-en-verre";"1693"
"1325";"2019/01C";"Horloge Napoléon III (nouveau mécanisme)";"<p>Horloge Napoléon III (nouveau mécanisme)</p>";"82.644628";"divers";"horloge-napoleon-iii";"1694"
"1326";"2010/04C";"Petite vitrine grillagée en noyer; 19è siècle";"<p>Petite vitrine grillagée en noyer; 19è siècle</p>";"165.289256";"divers";"petite-vitrine-grillagee-en-noyer-19e-siecle";"1695"
"1327";"2016/308E";"Gravure ""Amerspoort""";"<p>Gravure ""Amerspoort"" </p>";"49.586777";"tableaux";"gravure-amerspoort";"1696"
"1328";"2007/281A";"Miroir Charles X";"<p>Miroir Charles X</p>";"330.578512";"miroirs-et-trumeaux";"miroir-charles-x";"1697"
"1329";"2012/274G";"Deux cadres en bois; 1930";"<p>Deux cadres en bois; 1930</p>";"49.586777";"sculptures";"deux-cadres-en-bois-1930";"1698"
"1330";"2010/119E";"Gravure Saint Anne d'Ouvray";"<p>Gravure Saint Anne d'Ouvray</p>";"0.000000";"tableaux";"gravure-saint-anne-d-ouvray";"1699"
"1331";"2010/304F";"Trois grandes chopes (pottery jugs)";"<p>Trois grandes chopes (pottery jugs)</p>";"82.644628";"divers";"trois-grandes-chopes-pottery-jugs";"1700"
"1332";"2014/219F";"Petite étagère en cerisier";"<p>Petite étagère en cerisier </p>";"99.173554";"mobilier";"petite-etagere-en-cerisier";"1701"
"1333";"2010/09";"Miroir directoire (dans l'état)";"<p>Miroir directoire (dans l'état)</p>";"41.322314";"miroirs-et-trumeaux";"miroir-directoire-dans-l-etat";"1702"
"1334";"2015/253A";"Tirelire victorienne";"<p>Tirelire victorienne</p>";"49.586777";"divers";"tirelire-victorienne";"1703"
"1335";"2010/294F";"Boîte en métal Napoléon III";"<p>Boîte en métal Napoléon III</p>";"66.115702";"divers";"boite-en-metal-napoleon-iii";"1704"
"1336";"2018/193";"Visionneuse en cuivre ""Magie""";"<p>Visionneuse en cuivre ""Magie""</p>";"99.173554";"divers";"visionneuse-en-cuivre-magie";"1705"
"1337";"2014/157N1";"Paire de carafons";"<p>Paire de carafons</p>";"41.322314";"divers";"paire-de-carafons";"1706"
"1338";"2017/03M";"Trois gravures d'après Watteau (peintre français du 18è siècle)";"<p>Trois gravures d'après Watteau (peintre français du 18è siècle)</p>";"99.173554";"tableaux";"trois-gravures-d-apres-watteau-peintre-francais-du-18e-siecle";"1707"
"1339";"2015/82E";"Globe en verre et son socle";"<p>Globe en verre et son socle</p>";"49.586777";"argenterie-et-verrerie";"globe-en-verre-et-son-socle";"1708"
"1340";"2002/215B";"Plat à entrée en métal argenté";"<p>Plat à entrée en métal argenté</p>";"82.644628";"divers";"plat-a-entree";"1709"
"1341";"2012/308K";"Gravure angelot; fin 19è siècle";"<p>Gravure angelot; fin 19è siècle</p>";"33.057851";"tableaux";"gravure-angelot-fin-19e-siecle";"1710"
"1342";"2016/308C";"Série de trois gravures ""Chasse à cour""";"<p>Série de trois gravures ""Chasse à cour""</p>";"165.289256";"tableaux";"serie-de-trois-gravures-chasse-a-cour";"1711"
"1343";"2014/157N3";"Carafon ébréché";"<p>Carafon ébréché</p>";"16.528926";"divers";"carafon-ebreche";"1712"
"1344";"2016/279C";"Eprouvette dans étui en bois";"<p>Eprouvette dans étui en bois</p>";"16.528926";"sculptures";"eprouvette-dans-etui-en-bois";"1715"
"1345";"2017/03F";"Aquarelle ""Chevaux""; signé Théodore Fort (1810-1896)";"<p>Aquarelle ""Chevaux""; signé Théodore Fort (1810-1896)</p>";"181.818182";"tableaux";"aquarelle-chevaux-signe-theodore-fort-1810-1896";"2959"
"1346";"2017/13/2";"Arabe sur chameau en bronze de Vienne";"<p>Arabe sur chameau en bronze de Vienne</p>";"181.818182";"bronzes-de-vienne";"arabe-sur-chameau-en-bronze-de-vienne";"3036"
"1347";"2018/91F";"Tasse et sous-tasse; Chine; 18è siècle";"<p>Tasse et sous-tasse; Chine; 18è siècle</p>";"41.322314";"divers";"tasse-et-sous-tasse-chine-18e-siecle";"3069"
"1348";"2018/14A";"Boiseries en bois doré; 18è siècle";"<p>Boiseries en bois doré; 18è siècle</p>";"0.000000";"sculptures";"boiseries-en-bois-dore-18e-siecle";"3122"
"1349";"2015/183J";"Vasque en pierre";"<p>Vasque en pierre</p>";"99.173554";"divers";"vasque-en-pierre";"3123"
"1350";"2019/131M";"Poire en pierre";"<p>Poire en pierre </p>";"33.057851";"divers";"poire-en-pierre";"3169"
"1351";"2017/90C";"Série de douze fourchettes à escargot en argent et laiton";"<p>Série de douze fourchettes à escargot en argent et laiton</p>";"74.380165";"argenterie-et-verrerie";"serie-de-douze-fourchettes-a-escargot-en-argent-et-laiton";"3178"
"1352";"2013/252C";"Chien en régule peint";"<p>Chien en régule peint</p>";"454.545455";"divers";"chien-en-regule-peint";"3188"
"1359";"2015/177L";"Pelle à tarte en argent 925è";"<p>Pelle à tarte en argent 925è</p>";"33.057851";"argenterie-et-verrerie";"pelle-a-tarte-en-argent-925e";"3216"
"1360";"2016/205B";"Bonbonnière en porcelaine allemande";"<p>Bonbonnière en porcelaine allemande</p>";"24.793388";"porcelaine-et-faience";"bonbonniere-en-porcelaine-allemande";"3217"
"1361";"2018/90J";"Mini chaise en argent";"<p>Mini chaise en argent</p>";"24.793388";"chaises";"mini-chaise-en-argent";"3218"
"1362";"2004/278B";"Chandelier en bronze";"<p>Chandelier en bronze</p>";"24.793388";"sculptures";"chandelier-en-bronze";"3219"
"1363";"2016/279D";"Petite boîte en buis";"<p>Petite boîte en buis</p>";"24.793388";"divers";"petite-boite-en-buis";"3220"
"1364";"2016/04C3";"Huitre en Copenhague";"<p>Huitre en Copenhague</p>";"16.528926";"divers";"huitre-en-copenhague";"3221"
"1365";"2014/226G";"Mauchlin box";"<p>Mauchlin box</p>";"41.322314";"divers";"mauchlin-box";"3222"
"1366";"2015/253B";"Boîte à priser en papier maché";"<p>Boîte à priser en papier maché</p>";"33.057851";"divers";"boite-a-priser-en-papier-mache";"3223"
"1367";"2016/279J";"Petit marteau d'orfèvre cachet X";"<p>Petit marteau d'orfèvre cachet X</p>";"20.661157";"divers";"petit-marteau-d-orfevre-cachet-x";"3224"
"1368";"2009/111H3";"Défense de phacochère";"<p>Défense de phacochère</p>";"33.057851";"divers";"defense-de-phacochere";"3226"
"1369";"2015/12C";"Coupe-papier en os";"<p>Coupe-papier en os</p>";"24.793388";"divers";"coupe-papier-en-os";"3227"
"1370";"2009/13G";"Encrier chapeau";"<p>Encrier chapeau</p>";"33.057851";"divers";"encrier-chapeau";"3228"
"1374";"2004/176F";"Ensemble de porcelaine : cafetière; pot au lait; sucrier; 4 tasses et sous-tasses et une assiette";"<p>Ensemble de porcelaine : cafetière; pot au lait; sucrier; 4 tasses et sous-tasses et une assiette</p>";"123.966942";"porcelaine-et-faience";"ensemble-de-porcelaine-cafetiere-pot-au-lait-sucrier-4-tasses-et-sous-tasses-et-une-assiette";"3238"
"1392";"2017/220Q";"Paire de bergères style Louis XVI";"<p>Paire de bergères style Louis XVI</p>";"413.223140";"divers";"paire-de-bergeres-style-louis-xvi";"3309"
"1393";"2012/110F";"Samovar en cuivre";"<p>Samovar en cuivre</p>";"123.966942";"divers";"samovar-en-cuivre";"3310"
"1394";"2012/269N";"Caraffe et verres";"<p>Caraffe et verres</p>";"49.586777";"divers";"caraffe-et-verres";"3311"
"1395";"2007/16J";"Baromètre en acajou style directoire";"<p>Baromètre en acajou style directoire</p>";"247.933884";"divers";"barometre-en-acajou-style-directoire";"3312"
"1396";"2016/278E";"Miroir Napoléon III";"<p>Miroir Napoléon III</p>";"0.000000";"miroirs-et-trumeaux";"miroir-napoleon-iii";"3313"
"1397";"2014/23";"Paire de gravures ""Cécil Aldin""";"<p>Paire de gravures ""Cécil Aldin""</p>";"123.966942";"tableaux";"paire-de-gravures-cecil-aldin";"3314"
"1398";"2015/242A";"Gravure d'après Carl Vernet; ""Jockey emporté""";"<p>Gravure d'après Carl Vernet; ""Jockey emporté""</p>";"99.173554";"tableaux";"gravure-d-apres-carl-vernet-jockey-emporte";"3315"
"1399";"2017/22G";"Paire de chaises en acajou; époque victorienne";"<p>Paire de chaises en acajou; époque victorienne</p>";"123.966942";"chaises";"paire-de-chaises-en-acajou-epoque-victorienne";"3316"
"1400";"2014/227";"Table ""tip top"" victorienne en acajou";"<p>Table ""tip top"" victorienne en acajou</p>";"165.289256";"mobilier";"table-tip-top-victorienne-en-acajou";"3317"
"1401";"2009/300E2";"Gravure ""Tête de cheval""; par J.Rivet";"<p>Gravure ""Tête de cheval""; par J.Rivet</p>";"99.173554";"tableaux";"gravure-tete-de-cheval-par-jrivet";"3318"
"1402";"2008/07C";"Gravure ""Miss Ferron""; 1788";"<p>Gravure ""Miss Ferron""; 1788</p>";"82.644628";"tableaux";"gravure-miss-ferron-1788";"3319"
"1403";"2016/304J";"Petit miroir peint; fin 19è siècle";"<p>Petit miroir peint; fin 19è siècle</p>";"66.115702";"miroirs-et-trumeaux";"petit-miroir-peint-fin-19e-siecle";"3320"
"1404";"2011/10G";"Grand miroir doré";"<p>Grand miroir doré</p>";"165.289256";"miroirs-et-trumeaux";"grand-miroir-dore";"3321"
"1405";"2006/03B";"Miroir doré";"<p>Miroir doré</p>";"82.644628";"miroirs-et-trumeaux";"miroir-dore";"3322"
"1406";"2013/15E";"Petit lustre en bronze";"<p>Petit lustre en bronze</p>";"206.611570";"luminaires";"petit-lustre-en-bronze";"3323"
"1407";"2015/179E";"Gravure ""Charles Xth""; peint par Herring et gravé par Hunt";"<p>Gravure ""Charles Xth""; peint par Herring et gravé par Hunt</p>";"49.586777";"tableaux";"gravure-charles-xth-peint-par-herring-et-grave-par-hunt";"3324"
"1408";"2013/72T";"Huile sur toile; ""Roses""";"<p>Huile sur toile; ""Roses""</p>";"82.644628";"tableaux";"huile-sur-toile-roses";"3325"
"1410";"2013/15K";"Lampe en porcelaine de Paris";"<p>Lampe en porcelaine de Paris</p>";"82.644628";"luminaires";"lampe-en-porcelaine-de-paris";"3326"
"1411";"2018/03C7";"Gravure latine; 18è siècle";"<p>Gravure latine; 18è siècle</p>";"99.173554";"tableaux";"gravure-latine-18e-siecle";"3327"
"1412";"2016/11K";"Gravure d'après Bailey; ""La cocarde nationale""(""Qu'il est gentil""); France; 19è siècle";"<p>Gravure d'après Bailey; ""La cocarde nationale""(""Qu'il est gentil""); France; 19è siècle</p>";"123.966942";"tableaux";"gravure-d-apres-bailey-la-cocarde-nationalequ-il-est-gentil-france-19e-siecle";"3328"
"1413";"2007/23D2";"Miroir en bois doré";"<p>Miroir en bois doré</p>";"103.305785";"miroirs-et-trumeaux";"miroir-en-bois-dore";"3329"
"1414";"2018/211K";"Petit vase en opaline Louis Philippe";"<p>Petit vase en opaline Louis Philippe</p>";"24.793388";"divers";"petit-vase-en-opaline-louis-philippe";"3330"
"1415";"2016/191K";"Saupoudroir en métal argenté ""Christofle""; France; 20è siècle";"<p>Saupoudroir en métal argenté ""Christofle""; France; 20è siècle</p>";"41.322314";"divers";"saupoudroir-en-metal-argente-christofle-france-20e-siecle";"3331"
"1416";"2014/257A";"Service à café en métal argenté; quatre pièces";"<p>Service à café en métal argenté; quatre pièces</p>";"165.289256";"divers";"service-a-cafe-en-metal-argente-quatre-pieces";"3332"
"1417";"2015/79";"Assiette à dessert en Tournai; 18è siècle";"<p>Assiette à dessert en Tournai; 18è siècle</p>";"66.115702";"porcelaine-et-faience";"assiette-a-dessert-en-tournai-18e-siecle";"3333"
"1418";"2018/91X";"Tasse et sous-tasse capucine; 18è siècle";"<p>Tasse et sous-tasse capucine; 18è siècle</p>";"49.586777";"divers";"tasse-et-sous-tasse-capucine-18e-siecle";"3334"
"1419";"2018/91U";"Tasse et sous-tasse capucine; 18è siècle";"<p>Tasse et sous-tasse capucine; 18è siècle</p>";"49.586777";"divers";"tasse-et-sous-tasse-capucine-18e-siecle";"3335"
"1420";"2018/91S";"Tasse et sous-tasse capucine; 18è siècle";"<p>Tasse et sous-tasse capucine; 18è siècle</p>";"49.586777";"divers";"tasse-et-sous-tasse-capucine-18e-siecle";"3336"
"1421";"2010/103A4";"Mauchline box; circa 1890";"<p>Mauchline box; circa 1890</p>";"37.190083";"divers";"mauchline-box-circa-1890";"3337"
"1422";"2004/158B";"Tirelire avec ouverture secrète";"<p>Tirelire avec ouverture secrète</p>";"37.190083";"divers";"tirelire-avec-ouverture-secrete";"3338"
"1423";"2008/176B";"Cafetière et sucrière Wiskemann";"<p>Cafetière et sucrière Wiskemann</p>";"41.322314";"divers";"cafetiere-et-sucriere-wiskemann";"3339"
"1424";"2008/170H";"Petite boîte en Spa";"<p>Petite boîte en Spa</p>";"41.322314";"divers";"petite-boite-en-spa";"3340"
"1425";"2012/193J";"Confiturier anglais en porcelaine";"<p>Confiturier anglais en porcelaine</p>";"16.528926";"porcelaine-et-faience";"confiturier-anglais-en-porcelaine";"3341"
"1426";"2004/296S";"Assiette en porcelaine; 19è siècle";"<p>Assiette en porcelaine; 19è siècle</p>";"41.322314";"porcelaine-et-faience";"assiette-en-porcelaine-19e-siecle";"3342"
"1427";"2017/19/2B";"Tirelire en marquetterie; époque Napoléon III";"<p>Tirelire en marquetterie; époque Napoléon III</p>";"123.966942";"divers";"tirelire-en-marquetterie-epoque-napoleon-iii";"3343"
"1428";"2018/89P";"Œuf en porcelaine; Chine; famille Rose; 18è siècle";"<p>Œuf en porcelaine; Chine; famille Rose; 18è siècle</p>";"123.966942";"porcelaine-et-faience";"oeuf-en-porcelaine-chine-famille-rose-18e-siecle";"3344"
"1429";"2018/91o";"Petit bol en porcelaine Volkstedt Rudolfstadt";"<p>Petit bol en porcelaine Volkstedt Rudolfstadt</p>";"33.057851";"porcelaine-et-faience";"petit-bol-en-porcelaine-volkstedt-rudolfstadt";"3345"
"1430";"2018/211F";"Assiette en Imari; Chine; 18è siècle";"<p>Assiette en Imari; Chine; 18è siècle</p>";"66.115702";"porcelaine-et-faience";"assiette-en-imari-chine-18e-siecle";"3346"
"1431";"2012/269B2";"Assiette Samson; fin 19è siècle";"<p>Assiette Samson; fin 19è siècle</p>";"49.586777";"porcelaine-et-faience";"assiette-samson-fin-19e-siecle";"3347"
"1432";"2018/91L";"Petit bol en porcelaine de Meissen";"<p>Petit bol en porcelaine de Meissen</p>";"28.925620";"porcelaine-et-faience";"petit-bol-en-porcelaine-de-meissen";"3348"
"1433";"2016/304B";"Pince à raisins en métal argenté";"<p>Pince à raisins en métal argenté</p>";"24.793388";"divers";"pince-a-raisins-en-metal-argente";"3349"
"1434";"2012/276N";"Boite de six petites cuillères en argent";"<p>Boite de six petites cuillères en argent</p>";"49.586777";"argenterie-et-verrerie";"boite-de-six-petites-cuilleres-en-argent";"3350"
"1435";"2018/91G";"Tasse et sous-tasse; Chine; 18è siècle";"<p>Tasse et sous-tasse; Chine; 18è siècle</p>";"41.322314";"divers";"tasse-et-sous-tasse-chine-18e-siecle";"3351"
"1436";"2013/73N";"Théière en Namur";"<p>Théière en Namur</p>";"66.115702";"divers";"theiere-en-namur";"3352"
"1437";"2012/265A";"Cafetière en métal argenté signée ""Boulenger""; 1918";"<p>Cafetière en métal argenté signée ""Boulenger""; 1918</p>";"66.115702";"divers";"cafetiere-en-metal-argente-signee-boulenger-1918";"3353"
"1438";"2018/01F";"Pot au lait en métal argenté";"<p>Pot au lait en métal argenté</p>";"41.322314";"divers";"pot-au-lait-en-metal-argente";"3354"
"1439";"2012/192L";"Plat à entrée Sheffield";"<p>Plat à entrée Sheffield</p>";"123.966942";"divers";"plat-a-entree-sheffield";"3355"
"1440";"2018/92";"Vase en faïence Tsatsuma avec socle; Japon; 19è siècle";"<p>Vase en faïence Tsatsuma avec socle; Japon; 19è siècle</p>";"123.966942";"porcelaine-et-faience";"vase-en-faience-tsatsuma-avec-socle-japon-19e-siecle";"3356"
"1441";"2008/03";"Paire de gravures de chasse Grenier; ""Le fossé"" et ""Le départ du garde chasse""";"<p>Paire de gravures de chasse Grenier; ""Le fossé"" et ""Le départ du garde chasse""</p>";"181.818182";"tableaux";"paire-de-gravures-de-chasse-grenier-le-fosse-et-le-depart-du-garde-chasse";"3357"
"1442";"2019/07A";"Paire de gravures ""Bergère""; 19è siècle";"<p>Paire de gravures ""Bergère""; 19è siècle</p>";"123.966942";"tableaux";"paire-de-gravures-bergere-19e-siecle";"3358"
"1443";"2008/10G";"Socle en bois doré";"<p>Socle en bois doré</p>";"82.644628";"sculptures";"socle-en-bois-dore";"3359"
"1444";"2016/101D";"Service à café anglais en métal argenté; quatre pièces";"<p>Service à café anglais en métal argenté; quatre pièces</p>";"165.289256";"divers";"service-a-cafe-anglais-en-metal-argente-quatre-pieces";"3360"
"1445";"2011/196E";"Porte toast";"<p>Porte toast</p>";"24.793388";"divers";"porte-toast";"3361"
"1446";"2014/157i";"Porte toast en métal argenté";"<p>Porte toast en métal argenté</p>";"16.528926";"divers";"porte-toast-en-metal-argente";"3362"
"1448";"2009/111F";"Petit plat en argent 925è";"<p>Petit plat en argent 925è </p>";"41.322314";"argenterie-et-verrerie";"petit-plat-en-argent-925e";"3363"
"1449";"2014/157F";"Cafetière en métal argenté; Angleterre; époque Edwardienne";"<p>Cafetière en métal argenté; Angleterre; époque Edwardienne</p>";"66.115702";"divers";"cafetiere-en-metal-argente-angleterre-epoque-edwardienne";"3364"
"1450";"2011/114C";"Cafetière anglaise en métal argenté";"<p>Cafetière anglaise en métal argenté</p>";"41.322314";"divers";"cafetiere-anglaise-en-metal-argente";"3365"
"1451";"2012/265B";"Assiette en métal argenté";"<p>Assiette en métal argenté</p>";"41.322314";"porcelaine-et-faience";"assiette-en-metal-argente";"3366"
"1452";"2012/308H";"Paire de Salières en métal argenté";"<p>Paire de Salières en métal argenté</p>";"49.586777";"divers";"paire-de-salieres-en-metal-argente";"3367"
"1453";"2012/276j";"Porte toast en argent";"<p>Porte toast en argent</p>";"66.115702";"argenterie-et-verrerie";"porte-toast-en-argent";"3368"
"1454";"2014/236C";"Sceau en bois de rose; époque Edwardienne";"<p>Sceau en bois de rose; époque Edwardienne</p>";"24.793388";"sculptures";"sceau-en-bois-de-rose-epoque-edwardienne";"3369"
"1455";"2009/18B";"Porte-bouteille victorien";"<p>Porte-bouteille victorien</p>";"99.173554";"divers";"porte-bouteille-victorien";"3370"
"1456";"2007/69D2";"Plat à entrée en métal argenté";"<p>Plat à entrée en métal argenté</p>";"123.966942";"divers";"plat-a-entree-en-metal-argente";"3371"
"1457";"2017/99F";"Pique-cierge en fer forgé";"<p>Pique-cierge en fer forgé</p>";"123.966942";"divers";"pique-cierge-en-fer-forge";"3372"
"1458";"2018/02M";"Paire d'appliques en bronze doré style directoire";"<p>Paire d'appliques en bronze doré style directoire</p>";"495.867769";"luminaires";"paire-d-appliques-en-bronze-dore-style-directoire";"3373"
"1459";"2018/152D";"Applique en métal doré avec miroir; France; 19è siècle";"<p>Applique en métal doré avec miroir; France; 19è siècle</p>";"123.966942";"miroirs-et-trumeaux";"applique-en-metal-dore-avec-miroir-france-19e-siecle";"3374"
"1460";"2005/80A";"Georgian writting box";"<p>Georgian writting box</p>";"289.256198";"divers";"georgian-writting-box";"3375"
"1461";"2016/07i";"Lustre ""sac à perles""; 18è siècle";"<p>Lustre ""sac à perles""; 18è siècle</p>";"702.479339";"luminaires";"lustre-sac-a-perles-18e-siecle";"3376"
"1462";"2011/258B";"Lustre; vers 1880";"<p>Lustre; vers 1880</p>";"206.611570";"luminaires";"lustre-vers-1880";"3377"
"1463";"2018/02Q2";"Gravure de Napoléon; ""Revue du Quintidi""";"<p>Gravure de Napoléon; ""Revue du Quintidi""</p>";"66.115702";"tableaux";"gravure-de-napoleon-revue-du-quintidi";"3378"
"1464";"2016/88E";"Paire de petites tables japonaises";"<p>Paire de petites tables japonaises</p>";"49.586777";"mobilier";"paire-de-petites-tables-japonaises";"3379"
"1465";"2018/149";"Scultpure en bois thaïlandaise; moine boudhiste; 20è siècle";"<p>Scultpure en bois thaïlandaise; moine boudhiste; 20è siècle </p>";"206.611570";"sculptures";"scultpure-en-bois-thailandaise-moine-boudhiste-20e-siecle";"3380"
"1466";"2014/257B";"Service à café en métal argenté; quatre pièces";"<p>Service à café en métal argenté; quatre pièces</p>";"206.611570";"divers";"service-a-cafe-en-metal-argente-quatre-pieces";"3381"
"1467";"2016/279i";"Sablier en bois";"<p>Sablier en bois </p>";"28.925620";"sculptures";"sablier-en-bois";"3382"
"1468";"2019/132R";"Bureau anglais avec cuir vert";"<p>Bureau anglais avec cuir vert</p>";"413.223140";"divers";"bureau-anglais-avec-cuir-vert";"3383"
"1469";"2019/132S";"Miroir inclinable en bois";"<p>Miroir inclinable en bois</p>";"330.578512";"miroirs-et-trumeaux";"miroir-inclinable-en-bois";"3384"
"1470";"2019/132T";"Table à jeu directoire";"<p>Table à jeu directoire</p>";"165.289256";"mobilier";"table-a-jeu-directoire";"3385"
"1471";"2010/194C";"Trois assiettes vertes";"<p>Trois assiettes vertes</p>";"41.322314";"porcelaine-et-faience";"trois-assiettes-vertes";"3386"
"1472";"2019/133A";"Table à allonges en acajou";"<p>Table à allonges en acajou</p>";"578.512397";"mobilier";"table-a-allonges-en-acajou";"3387"
"1473";"2015/242i";"Gravure par Carl Vernet ""Chasse au renard""";"<p>Gravure par Carl Vernet ""Chasse au renard""</p>";"123.966942";"tableaux";"gravure-par-carl-vernet-chasse-au-renard";"3388"
"1474";"2018/93B";"Quatre gravures de chasse ""The derby day""; Angleterre; 19è siècle";"<p>Quatre gravures de chasse ""The derby day""; Angleterre; 19è siècle</p>";"247.933884";"tableaux";"quatre-gravures-de-chasse-the-derby-day-angleterre-19e-siecle";"3389"
"1475";"2019/133B";"Vitrine de coin";"<p>Vitrine de coin </p>";"206.611570";"divers";"vitrine-de-coin";"3390"
"1476";"2012/109B";"Deux chaises fruitier";"<p>Deux chaises fruitier</p>";"82.644628";"chaises";"deux-chaises-fruitier";"3391"
"1477";"2017/90o";"Petit lustre à perles colorées";"<p>Petit lustre à perles colorées</p>";"206.611570";"luminaires";"petit-lustre-a-perles-colorees";"3392"
"1478";"2016/85E";"Boite à cigarettes";"<p>Boite à cigarettes</p>";"41.322314";"divers";"boite-a-cigarettes";"3393"
"1479";"2014/232C";"Crayon sur papier dans le style ""Dickens""";"<p>Crayon sur papier dans le style ""Dickens""</p>";"49.586777";"divers";"crayon-sur-papier-dans-le-style-dickens";"3394"
"1480";"2006/07B";"Lustre 1925";"<p>Lustre 1925</p>";"206.611570";"luminaires";"lustre-1925";"3395"
"1481";"2008/97F";"Lustre ""sac à perles""";"<p>Lustre ""sac à perles"" </p>";"413.223140";"luminaires";"lustre-sac-a-perles";"3396"
"1482";"2010/06B";"Petite applique en métal doré";"<p>Petite applique en métal doré</p>";"49.586777";"luminaires";"petite-applique-en-metal-dore";"3397"
